U,V
17.75,27.25
18.95,25.6
18.98,23.55
19.45,21.67
21.21,19.23
22.95,16.56
23.73,14.45
24,12.88
24.58,11.55
25.45,9.66
24.79,5.9
22.65,0.89
22.38,-3.7
25.15,-7.17
27.61,-10.22
27.3,-13.59
27.18,-17.27
29.7,-21.2
32.16,-25.95
31.9,-31.05
30.53,-34.77
30.45,-36.45
31.55,-36.37
33.2,-36.21
35.75,-37.01
37.7,-38.97
36.68,-41.49
33.55,-42.89
30.32,-42.19
28,-41.12
26.7,-41.25
26.2,-41.67
26.3,-41.06
26.35,-40.07
26,-39.5
25.5,-38.7
24.89,-36.33
23.7,-32.42
21.81,-27.33
19.75,-22.35
18.02,-18.48
16.75,-15.19
16.04,-11.93
15.65,-8.74
15.29,-5.9
14.7,-3.22
13.97,-1.06
13.2,0.3
12.6,1.12
12.2,2.05
12.1,2.8
12.3,2.86
12.53,2.38
12.65,2.18
12.47,2.34
12,2.42
11.17,2.64
10.45,3.34
10.15,4.43
9.95,5.75
9.87,7.15
9.95,8.16
9.37,8.37
8.65,8.66
9.42,9.62
11.35,10.69
12.87,11.8
16.4,30.23
18.26,28.07
18,24.54
16.45,22.75
16.4,21.97
17.21,19.76
17.1,16.74
17.85,14.38
19.7,12.06
20.06,9.099999
18.5,6.21
16.51,3.34
15.1,-0.18
15.81,-4.12
18.1,-7.39
19.25,-9.65
18.8,-12.04
19.41,-15.57
22.8,-19.89
25.86,-24.07
25.6,-27.48
22.75,-29.27
21.2,-30.1
22.45,-31.37
25.3,-33.59
29.06,-36.16
32.4,-38.75
34.01,-42.07
33.5,-44.83
31.34,-44.04
29.1,-41.07
27.95,-39.28
27.4,-39.36
26.7,-39.67
25.8,-39.81
25.25,-40.3
25.3,-40.15
25.59,-38.06
25.4,-34.7
24.34,-30.2
22.7,-25.16
20.84,-20.5
19.1,-16.6
18.19,-13.24
17.9,-9.929999
18.09,-6.63
18.4,-3.76
18.05,-2.16
17.1,-1.35
15.95,-0.25
15,1.48
14.65,3.02
15.3,3.5
16.15,2.71
16.5,1.81
16.6,1.42
16.8,1.18
16.15,1.26
14.9,2.07
14.15,3.41
13.6,4.78
13.3,6.49
13.8,8.12
14.4,8.58
13.8,8.87
13.44,10.47
14.7,12.5
16.9,13.84
16.95,29.72
17.98,26.63
16.2,22.84
14.07,21.92
14.8,21.56
15.36,18.57
13.85,15.04
14.38,12.74
17.15,9.969999
17.76,6.26
15.7,3.25
13.35,1.08
11.4,-1.38
10.68,-4.49
11.45,-7.5
12.5,-9.34
13.3,-10.89
14.76,-14.05
16.7,-18.52
18.33,-22.22
18.7,-23.57
18.05,-22.68
18.25,-22.55
20.53,-25.37
23.5,-29.31
25.46,-32.76
26.55,-35.93
27.71,-39.61
29.05,-43.03
30.1,-43.61
30.3,-41.6
29.32,-38.85
27.55,-37
25.7,-36.53
24.4,-37.19
24.1,-38.37
24.9,-38.39
26.27,-36.54
26.9,-34.03
26.39,-30.69
25.4,-26.44
24.16,-21.98
23.15,-17.99
22.37,-14.27
21.45,-10.32
21.07,-6.35
21.9,-3.58
22.72,-3.14
22.25,-3.16
20.94,-1.7
19.9,0.7
19.3,2.82
19.85,3.92
21.1,3.12
21.4,1.68
21.3,1.21
22,1.18
22.03,0.66
20.8,0.7
19.85,2.18
19.15,3.96
18.22,5.68
18.45,7.4
19.77,8.349999
19.7,9.02
18.32,10.73
18.3,13.05
20.09,15.19
17.2,28.1
16.66,24.16
13.6,19.8
12,19.31
13.5,19.47
13.66,16.79
11.6,13.76
12.71,11.15
15.7,6.92
15.46,2.41
13.3,0
11.4,-1.14
9.3,-2.2
8.349999,-3.23
9.2,-5.14
10.05,-7.6
10.9,-9.63
11.86,-12.59
11.6,-17.2
10.06,-21.31
9.599999,-23.08
11.4,-23.12
13.2,-23.89
14.31,-26.45
15.6,-28.25
17.05,-29.1
18.4,-31.2
19.26,-34.73
20.1,-38.05
21.8,-39.94
23.8,-39.84
24.69,-37.62
24.6,-35.03
24.35,-33.42
24.2,-32.9
24.7,-33.04
26.5,-33.22
29.25,-33.35
30.8,-32.86
30.39,-30.2
29.3,-26.2
28.19,-22.33
27.5,-18.77
26.99,-14.66
25.8,-9.969999
25.14,-5.97
26.1,-4.02
26.65,-4.1
25.8,-3.45
25.59,-1.24
26.2,0.33
25.6,0.78
25,1.35
25.55,1.42
25.3,0.92
24.8,1.16
25.9,1.55
27.1,0.72
26.5,-0.01
25.15,1.11
24.4,3.11
23.9,4.85
23.6,6.17
23.95,7.27
24,8.87
23.84,11.43
24.4,13.97
25.4,15.93
16.1,25.25
15.03,22.49
12.4,18.62
10.92,17.64
11.55,17.39
10.93,15.23
9.3,13.19
11.63,10.78
15.3,5.59
14.43,-0.08
11.9,-2.85
10.88,-3.58
9.8,-3.72
9.27,-3.3
10.05,-4.29
9.58,-7.53
8.05,-11.35
7.58,-15.31
7.05,-18.96
5.18,-21.69
3.9,-23.47
4.83,-25.47
6.15,-28.61
6.06,-32.07
6.2,-33.58
7.42,-32.64
8.7,-32.24
9.38,-33.16
10.4,-34.48
12.78,-35.62
16.05,-35.6
19.27,-34.16
21.3,-32.66
21.97,-31.34
22.35,-29.75
23.45,-28.26
25.8,-27.84
28.88,-28.88
31.35,-29.67
32.34,-28.14
32.3,-25.08
31.34,-21.85
30.8,-18.72
30.54,-14.72
29.85,-9.88
29.67,-6.01
30.1,-4.47
28.9,-4.26
27.25,-2.7
28.32,-0.23
30,0.7
29.2,0.15
28.05,0.17
28.47,0.79
28.45,1.21
27.92,1.39
28.55,1.44
29.8,1.31
30.15,1.13
29.45,1.09
28.65,2.04
28.52,4.06
28.55,5.29
27.92,5.69
27.8,7.53
29.09,11.35
30.6,15.1
31.47,17.47
14.1,22.08
13.05,21.17
12.1,18.75
11.8,17.13
11.9,15.8
10.9,13.98
9.599999,12.71
11.51,10.6
15.1,5.39
14.66,-1.24
11.7,-5.62
10.55,-7.43
9.7,-7.92
8,-7.4
7.5,-8.23
7.11,-11.82
5.4,-16.16
4.55,-19.34
4.6,-20.97
2.95,-22.61
-0.09999999,-24.47
-1.45,-25.82
-0.6,-26.8
0.15,-27.88
0.3,-29.07
0.95,-29.2
1.6,-28.64
2.35,-28.45
4.2,-29.02
7.4,-29.41
11.5,-28.86
15.7,-28.06
18.5,-27.51
19.9,-26.86
21,-26.2
22.45,-25.27
24.9,-24.21
28.3,-24.05
31.5,-24.7
34.1,-24.81
35.4,-23.59
35.34,-20.96
35.5,-17.97
35.29,-14.33
34.6,-9.7
34.54,-5.65
34.1,-3.75
32,-3.18
31.1,-1.93
33.05,-0.28
34.3,0.75
33.1,0.95
32.1,0.83
32.65,0.78
33.3,1.01
33.5,0.92
32.8,0.57
31.35,1.4
31.5,2.49
32.55,1.68
31.5,1.14
30.49,3.31
31.7,5.49
33.05,6.22
33.9,7.55
35.29,10.32
36.1,13.63
36.94,17.25
14.5,21.65
13.2,20.83
13.35,20.07
14.55,19.23
13.75,16.64
11.41,13.47
9.55,11.22
10.28,8.88
13.2,4.74
14.04,-1.41
11.25,-7.14
8.929999,-11.1
7.6,-12.79
4.72,-11.35
2.65,-10.75
2.56,-14.6
1.25,-19.41
-0.85,-21.36
-0.9,-22.09
-1.3,-23.75
-4.75,-24.4
-7.5,-22.74
-7.7,-21.49
-7.4,-22.25
-6.4,-22.71
-4.32,-22.73
-2.35,-23.25
-0.75,-23.32
1.35,-23.06
4.35,-22.63
8.45,-22.39
12.68,-22.74
15.5,-22.29
17.82,-20.52
20.2,-19.61
22.4,-20.01
25.9,-20.15
30.47,-20.13
34.25,-20.88
36.98,-22.21
38.9,-22.58
40.32,-20.57
42.05,-17.74
42.12,-14.63
41.05,-10.74
40.42,-7.16
38.9,-4.97
36.87,-3.52
37.15,-1.78
38.85,0.15
39.4,2.04
39.37,3.07
39.85,2.7
39.95,1.38
39.4,0.59
38.75,0.77
37.45,1.48
35.42,2.81
35.65,3.72
37.25,2.96
35.7,2.7
33.84,4.96
35.7,7.25
38.1,7.92
38.9,8.91
40.42,11.56
42,15.07
42.79,19.05
14.6,20.58
13.2,19.25
12.7,20.19
13.8,20.53
13.4,17.21
10.96,12.82
9.2,9.49
8.65,7.13
10.3,4.51
13.36,-0.41
13,-6.63
9.61,-12.65
6.8,-16.15
3.44,-14.2
0.3,-12.31
-0.44,-15.94
-1.9,-19.9
-5.7,-19.86
-7.4,-20.21
-7.04,-23.05
-8.3,-24.57
-9.5,-23.83
-9.8,-23.58
-9.65,-23.22
-7.6,-20.79
-5.1,-19
-4.2,-19.6
-3.4,-19.02
-1.6,-17.01
0.9,-15.31
4.8,-13.98
10.1,-13.1
14.8,-12.12
19.15,-10.67
23.4,-10.11
27.25,-11.4
31.4,-13.23
34.95,-14.71
38.1,-16.63
41.3,-19.44
43.2,-21.14
44.34,-19.68
46.1,-16.87
46.54,-13.92
46.6,-10.99
47.05,-9.139999
45,-8.12
42.49,-6.13
42.6,-2.79
43.39,0.94
43.7,3.91
45,4.86
46.3,3.82
46.45,1.86
45.3,0.81
43.2,1.25
42,2.19
42.05,2.2
42.6,1.26
42.3,1.35
40.5,3.28
40.1,5.3
42.2,6.18
43.1,7.32
42.8,9.73
44.24,12.92
46.5,16.15
48.14,19.85
10.9,16.91
10.6,16.59
10.2,18.01
10.78,17.89
11.35,15.94
11.13,13.18
10.8,9.45
9.63,6.07
9.15,3.66
11.71,0.04
13.65,-5.24
11.41,-12.39
7.65,-18.2
3.82,-17.34
-0.25,-14.83
-2.97,-17.1
-4.05,-19.59
-5.53,-17.71
-8.05,-15.86
-10.87,-16.57
-13.1,-17.67
-12.48,-17.89
-10.95,-17.53
-11.25,-16.09
-10.75,-13.41
-8.679999,-11.59
-7.9,-11.36
-7.23,-10.2
-4.6,-8
-0.2,-6.55
5.65,-5.4
12.62,-4.09
19.15,-3.1
25.18,-2.96
30.8,-3.56
36.28,-4.94
40.9,-7.06
43.38,-9.38
45.7,-11.31
48.53,-12.88
50.35,-14.01
51.37,-14.2
51.8,-13.31
50.92,-11.07
51.3,-8.679999
53.27,-7.74
52.6,-7.72
50.14,-6.29
48.95,-2.6
48.97,1.68
50.25,4.4
52.5,4.75
53.85,3.17
54.23,1.09
53.55,0.57
51.27,1.23
49.75,1.6
50.1,1.56
50.1,1.2
48.45,1.78
47.8,3.75
49.45,5.06
49.85,6.45
49.11,10.52
50.3,14.31
52.1,15.64
53.8,17.68
57.26,22.19
7.1,14.48
8.5,15.87
10.4,17.6
10.7,17.6
11,17.25
12.16,14.73
12.5,9.929999
11.71,5.79
10.8,2.69
10.61,-0.9
11.6,-5.12
11.76,-11.48
9.8,-18.81
6.6,-21.16
2.2,-19.55
-2.35,-19.84
-3.8,-21.47
-3.25,-20.3
-4.1,-18.2
-6.1,-16.73
-8.5,-14.94
-8.5,-12.58
-7.7,-11.68
-9.55,-12.6
-11.3,-12.94
-10.35,-11.34
-8.4,-9
-6.11,-5.87
-2,-2.51
4.99,0.25
13,3.31
20.59,6.66
28.2,8.88
35.45,8.09
42.2,5.19
48.36,2
53.4,-1.09
56.55,-3.91
58.7,-5.72
60.3,-7.12
61.7,-9.2
62.7,-11.45
61.8,-12.47
58.8,-11.47
57,-9.929999
57.49,-7.83
57.5,-5.18
57.39,-2.3
57.9,0.88
58.5,2.94
60,3.19
61.6,2.26
61.9,0.9899999
61.6,0.13
60.8,0.37
58.85,0.63
57.3,0.21
57.1,0.83
57.1,2.22
55.9,3.14
56.1,4.42
58.44,6.72
58.6,10.08
59.69,14
64,15.89
65.5,16.48
65.6,18.69
67.18999,21.44
11.15,15.57
13.55,16.26
15.25,17.91
13.45,19.6
12.25,20.17
14.24,16.21
14.55,10.29
13.31,5.43
13.2,1.45
12.36,-2.36
11.55,-6.22
11.76,-10.55
10.85,-16.49
9.309999,-21.46
6.9,-22.64
2.93,-23.15
1.25,-24.24
0.6,-22.82
-1.3,-21.51
-1.33,-21.56
-1.4,-20.12
-4.06,-17.06
-7.4,-15.02
-9.75,-13.54
-9.4,-10.7
-6.53,-7.36
-3.2,-3.46
2.19,1.71
8.75,5.88
15.49,8.65
21.6,12.31
29.64,16.94
39.45,19.39
47.36,17.48
53.35,13.68
58.06,10.02
61.45,6.25
64.11,2.57
66.25,-0.09999999
67.93,-2.41
69.7,-4.56
70.9,-6.32
71.3,-8.42
70.13,-9.9
68.55,-10.59
67.27,-10.51
65.5,-9.12
64.74,-6.19
65.85,-2.99
66.95,-1.16
67.2,-0.32
66.97,0.34
67.1,0.94
69.18,0.76
70.55,-0.22
68.72,-0.54
66.65,0.28
66.75,1.44
67.1,2.67
66,4.08
65.85,5.89
67.97,8.65
69.2,11.61
70.05,13.25
71.2,13.69
69.05,14.14
66.35,14.46
63.6,14.2
14.9,19.48
17.65,19.13
18.2,18.65
15.25,19.18
13.5,19.37
15.56,15.84
16.5,10.27
15.41,4.03
14.9,-0.86
14.16,-3.93
13.6,-7.43
13.71,-10.82
12,-15.19
10.36,-21.32
10.2,-25.32
8.05,-26.39
6,-26.58
5.45,-24.94
3.3,-23.37
1.3,-22.88
-1,-22.67
-5.4,-21.26
-8.5,-18.13
-6.91,-12.4
-2.6,-6.14
0.94,-1.12
3.7,3.15
9.24,6.9
16.4,10.71
23.79,15.16
30.9,18.62
39.39,21.49
49.4,23.34
56.65,21.81
61.9,18.97
65.21,15.6
67,11.67
67.91,7.11
68.2,2.8
68.9,-0.55
69.5,-2.2
69.65,-3.03
70.4,-4.54
71,-5.1
71.6,-5.03
72.65,-5.81
72.4,-6.75
71.95,-6.3
73.2,-5.09
74.75,-4.08
75.1,-2.16
74.8,-0.12
75.7,-0.26
78.85,-2.05
80.8,-4.07
77.35,-4.31
73.8,-2.32
74.2,-0.69
74,0.11
71.35,1.42
69.3,2.75
69.45,4.2
69.9,6.01
68,7.35
64.4,8.47
60.4,9.45
56.9,10.14
52.8,11.47
11.45,21.06
14.53,19.81
15.3,18.39
14.12,18.28
13.65,17.89
14.68,14.79
16.05,9.78
16.54,3.58
16.35,-1.53
16.08,-5.39
15.55,-9.059999
15.98,-11.87
15.45,-15.11
13.54,-21.44
14,-27.37
13.55,-26.87
10.45,-24.72
8.25,-25.47
6.45,-25.87
4.1,-25.41
-0.15,-25.45
-5.28,-24.3
-4.9,-19.78
-0.41,-12.64
2.35,-5.23
4.69,0.92
7.95,6.46
14.51,12.5
23.45,20.09
33.24,26.19
42.45,29.53
50.82,30.79
57.85,28.76
61.48,24.06
63.7,18.75
64.71,12.72
65.15,7.69
65.68,4.3
65.7,0.93
65.73,-1.73
65.55,-2.51
65.13,-2.82
65.35,-3.21
66.55,-2.73
68.5,-2.47
69.75,-1.93
70.3,-1.21
71.07,-0.52
71.8,0.27
73.1,0.24
74.2,0.92
74.33,1.16
74.4,-1.5
74.5,-3.52
74.55,-3.17
72.17,-2.51
69.15,-1.69
68.6,-0.72
67.55,0.07
64.87,0.81
62.5,1.18
61.2,2.13
61,3.79
58.4,5.15
53.15,7
48.85,9.2
45.2,10.55
40.97,11.28
6.4,20.67
9.15,19.46
10.6,17.41
11.65,16.64
13.4,15.88
14.8,13.68
16.8,9.54
17.91,4.24
17.8,-0.36
18.51,-5.22
18.4,-9.73
18.45,-13.26
19.2,-15.78
18.31,-20.28
17.8,-26.37
16.99,-25.85
13.7,-23.55
10.55,-24.85
8.599999,-25.12
6.45,-25.95
4.2,-24.75
2.19,-19.73
5.1,-14.99
7.34,-9.49
6.4,-2.42
10.64,3
16.6,9.28
22.18,19.53
30.3,30.1
39.49,34.55
47.4,37.16
54.5,37.05
58.6,31.2
58.66,23.57
58.9,17.23
58.56,11.08
57.3,6.22
57.2,4.17
57.6,2.38
58.3,0.46
59.1,0.23
60.9,0.28
62.6,-0.04
63.85,0.23
66.2,0.36
66.95,-0.09
66.7,-1.58
67.8,-3.17
68,-3.82
68.55,-4.09
69.4,-3.16
69.5,-2.36
68.8,-3.55
66.5,-3.85
65.2,-2.94
64.15,-3.06
60.8,-2.93
58.25,-1.36
57.4,-0.09
56.35,0.24
54.4,0.84
52.2,2.36
51.2,3.62
48.4,3.51
43.3,4.15
39.8,6.07
36.7,7.45
33.45,8.29
2.45,22.32
5.95,21.09
9.55,17.41
12.1,15.2
14.4,14.55
15.5,13.97
17.5,11.73
20.58,7.77
22.25,3.09
22.74,-3.23
22.9,-9.22
22.78,-13.98
22.55,-16.83
21.68,-20.22
20.05,-25.36
18.6,-25.93
16,-24.6
14.22,-24.05
14.5,-22.35
13.45,-23.65
12.85,-22.49
13.16,-14.78
13.45,-10.21
14.19,-7.54
16.75,-0.45
23.96,9.86
29.75,16.54
30.56,20.81
34.15,28.1
40.94,33.48
45.7,35.66
49.68,33.93
53.5,28.23
54.48,21.87
53.65,16.47
52.38,11.97
52.05,8.16
52.67,6.92
52.9,6.52
54.55,5.48
57.85,5.36
61.98,5.08
64.65,4.14
64.68,3.51
66.45,2.82
68.45,1.02
67.8,-1.3
67.4,-2.76
67.2,-4.58
66.62,-5.91
66.6,-5.51
65.83,-5.86
63.8,-7.39
61.13,-8.38
59.35,-8.74
58.12,-8.45
55.65,-7.78
53.25,-6.37
52.7,-4.58
52.3,-3.47
50.45,-2.74
47.7,-2.22
45.4,-2.03
42.65,-2.81
38.5,-2.57
35.34,1.08
33.4,4.87
32.43,5.57
2,21.86
6.7,21.82
12,19.79
15.1,17.16
17.3,15.4
18.5,14.45
19.8,13.38
23.05,11.47
26.8,7.58
27.51,0.4
27.4,-7.71
27.41,-14.48
26.4,-18.34
24.7,-20.68
21.8,-24.19
20.9,-26.9
20.7,-26.88
20.64,-24.51
22.7,-21.25
21.51,-22.32
20,-24.53
20.04,-18.54
17.1,-9.02
19.73,-0.31
29.5,10.83
36.69,21.41
39,22.54
37.5,20.86
39.6,27.42
44.39,33.92
44.2,36.85
44.06,34.55
49.3,28.76
53.41,24.27
53.4,20.51
52.76,15.21
52.9,8.98
52.65,7.49
51.9,8.94
54.3,10.28
59.4,11.27
63.9,9.9
65.6,7.72
63.45,6.11
62.9,4.22
65.1,2.09
65.1,0.9
64.2,0.19
63.2,-2.43
62.4,-4.37
63.1,-4.31
62.05,-5.79
59,-8.44
56.65,-10.86
54.6,-12.4
53.3,-12.03
52.4,-11.33
49.9,-9.84
48.1,-7.23
47.45,-5.94
45.6,-6.6
42,-8.02
38.4,-8.38
35.85,-7.18
33.1,-4.67
31.79,-0.83
32.6,1.35
32.4,0.85
5.25,24.77
9.95,25.84
14.3,24.27
17.33,19.71
20.1,15.57
23.85,14.45
26.75,14.07
27.65,12.26
29.85,8.309999
30.34,2.07
29.6,-5.76
29.14,-14.01
28.35,-19.76
27.83,-21.57
25.15,-22.24
22.85,-24.7
22.4,-26.3
23.32,-25.56
25.7,-22.79
25.1,-21.25
23.55,-19.98
25.71,-12.4
26.5,-3.35
28.61,6.46
35.4,17.79
40.72,25.85
43,29.15
42.77,32.45
43.05,35.24
42.62,34.77
40.75,39.33
41.81,39.37
46.25,32.98
49.63,29.66
51.85,27.88
53.79,21.35
52.8,12.18
51.75,9.7
52.85,11.76
55.5,12.99
58.65,12.45
60.43,10.14
60.15,8.21
56.95,6.73
54.15,4.96
54.78,3.08
56.05,1.32
56.33,-0.37
55.2,-3.85
55.05,-6.5
55.85,-6.67
54.45,-8.34
52.45,-11.23
50.18,-12.81
47.5,-13.04
46.55,-13.07
46.6,-13.74
44.87,-13.77
42.8,-12.41
41.02,-11.12
38.4,-10.98
35.5,-11.21
32.8,-10.83
30.54,-8.4
28.85,-4.42
29.07,-2.24
29.5,-2.1
27.62,-1.33
7.6,26.51
12.85,26.69
16,24.52
19.41,19.9
22.6,14.93
25.9,14.1
30,14.64
30.6,12.78
31.8,8.23
32.06,1.56
31.1,-5.64
30.31,-12.29
29.6,-17.44
31.2,-20.84
31.4,-22.06
27.4,-22.22
24.2,-22.61
24.45,-23.11
25.9,-21.77
27,-19.24
26.4,-14.46
28.44,-5.38
32.3,3.85
34.34,13.31
36.1,21.08
39.99,29.03
43.9,38.54
44.25,42.75
42.7,37.43
39.19,35.21
37.6,41.98
38.56,39.49
38.7,32.28
38.75,29.06
42.1,26.35
47.01,21.66
47.3,16.04
46.3,13.94
47.1,15.08
49.45,15.31
52,13.66
53.45,12.53
54.9,12.03
54.65,9.719999
52.6,6.66
52.11,3.2
53.1,-0.88
52.35,-3.02
48.9,-5.06
47.45,-7.53
47.5,-8.87
46.6,-10.75
45.9,-13.33
44.05,-15.55
41.7,-15.54
40.8,-13.91
40.7,-13.94
39.45,-15.65
36.7,-16.06
34.2,-14.73
32.1,-14.27
30.15,-14.31
28,-13.35
25.54,-9.87
24.2,-5.35
24.1,-3.19
23.1,-2.78
21.8,-2.85
11.8,20.78
16.8,22.61
17.95,23.04
21.58,20.99
25.7,16.42
27.55,14.95
32.75,15.56
33.91,12.12
33.7,6.44
33.51,-0.47
32.7,-6.97
33.03,-10.64
32.95,-12.33
33.61,-16.13
35.45,-21.02
34.35,-23.17
30,-22.62
26.6,-20
23.95,-17.18
23.47,-13.37
24.3,-7.49
26.89,0.22
30.2,10.47
32.24,19.62
32.9,25.82
35.66,34.37
39.45,41.63
40.05,41.74
40.2,39.66
36.32,43.58
32.2,44.45
31.16,35.08
32,26.79
33.83,20.99
36.3,18.36
39.45,18.72
40.3,17.88
39.7,17.12
40.2,18.75
43.78,19.31
47.7,17.48
49.58,15.61
51.3,13.87
52.85,11.11
52.95,7.63
53.46,3.13
53.65,-2.17
51.33,-4.6
48.45,-5.84
47.91,-9.24
47.6,-12.86
45.9,-14.91
43.9,-16.47
40.1,-17.99
35.95,-16.53
33.75,-13.6
33.15,-13.77
31.35,-15.78
28.55,-16.56
27.27,-16.17
27,-15.86
25.6,-15.87
23.2,-14.61
21.67,-9.7
21.15,-4.78
20.15,-3.52
19.05,-4.53
17.83,-6.39
18.2,14.4
22.35,17.04
22.7,19.4
23.75,20.05
29,17.64
32.7,15.77
38.4,15.87
39.56,11.3
38.5,4.85
37.86,-2.51
36.9,-8.55
37.05,-10.75
37.7,-10.99
35.76,-13.91
34.3,-19.29
36.5,-23.29
36.3,-24.17
31.04,-20.08
23.8,-14.56
20.49,-8.77
21.3,-2.46
24.49,5.08
26.6,13.27
28.59,20.43
31.1,29.05
32.74,36.48
32.7,39.16
33.6,39.51
36,40.91
32,42.09
27.5,35.95
29.11,26.99
33,19.16
34.65,13.98
33.1,16
33.5,19.32
35.4,19.65
36.6,20.13
38.6,21.44
42.46,18.77
44.9,13.91
44.45,11.4
43.9,10.55
44.75,8.87
45.3,5.59
46.61,1.09
46.5,-3.6
43.9,-5.67
43,-7.17
44.86,-11.59
45.9,-16.05
46.05,-18.37
45.5,-21.03
40.85,-22.96
33.5,-19.12
27.64,-12.71
24.8,-12.17
22.45,-15.52
21.4,-16.79
21.55,-16
22.1,-14.7
21.7,-14.24
19.6,-13.2
18.14,-9.12
16.8,-5.57
15.85,-5.56
16.2,-7.56
14.35,-9.69
28.55,10.56
33.07,15.87
35.75,18.94
31.2,18.74
33.55,18.9
38.27,18.71
41.8,17.4
42.91,11.56
42.3,4.72
41.48,-3.26
40.8,-8.559999
40.45,-10.46
41,-11.91
40.53,-14.76
37.5,-18.74
36.05,-22.3
37.4,-24.28
36.22,-22.95
29.3,-17.67
22.94,-10.27
20.15,-3.45
20.39,5.57
22.2,14.15
26.16,23.59
28.8,31.28
27.42,34.39
25.6,37.17
27.95,36.16
31.6,35.6
29.11,33.03
27.5,25.73
30.26,19.24
30.7,14.2
29.42,13.7
28.4,18.35
29.6,21.5
32.05,22.47
33.25,21.34
35.05,19.39
38.25,16.08
39.35,13.34
37.1,12.77
35.3,11.92
36.3,8.48
36.9,4.52
36.6,1.06
35.4,-1.57
33.75,-2.87
34.1,-5
35.98,-10.33
36.5,-15.77
36.88,-17.62
38.15,-19.77
37.13,-25.58
31.5,-25.87
23.74,-16.86
19.65,-12.58
18.25,-15.84
18.15,-17.75
18,-16.79
18,-15.47
17.62,-15.15
15.4,-13.48
12.92,-9.99
10.85,-7.67
10.95,-8.16
11.55,-10.46
9.429999,-12.53
41.2,13.62
42.84,20.39
44.7,19.82
39.35,15.73
39.4,16.62
42.45,19.72
45,18.77
45.46,11.34
43.5,3.57
41.21,-3.49
40.5,-7.19
41.4,-8.92
41.9,-11.64
41.75,-15.23
41.4,-18.2
39.4,-20.71
38.1,-22.11
39,-22.93
37.2,-21
30.89,-14.22
24.6,-5.34
21.99,4.31
21.8,13.59
25.09,23.52
25.6,26.06
23.84,29.88
25.2,33.08
26.6,28.59
29,29.52
28.46,27.05
26,20.82
25.51,15.32
23.5,12.37
23.14,14.52
24.6,19.77
26.4,21.75
27.2,21.4
27.45,20.03
28.4,19.57
29.4,18.73
30.1,17.45
30.1,14.21
30.1,9.12
30.76,3.42
30.4,-0.94
29.1,-3.38
27.7,-3.52
27.3,-2.77
28.2,-3.22
29.46,-7.04
29.3,-11.53
28.9,-13.52
29.4,-16.05
28.41,-23.58
24.7,-27.65
19.74,-21.59
16.5,-17.11
13.95,-17.46
13.5,-17.46
14.1,-17.57
13.5,-17.96
11.6,-16.89
8.9,-13.56
7,-10.47
6.4,-9.719999
6,-10.92
4.5,-11.97
2.95,-12.35
43.35,22.8
43.83,25.84
45.1,20.69
43.98,14.6
43.4,14.68
43.5,17.54
44.75,16.26
43.76,9.849999
41.3,3.37
39.8,-1.5
39.3,-4.43
40.63,-6.26
41.75,-8.309999
40.58,-12.21
39.25,-15.82
39.58,-19.21
39.7,-21.57
38.1,-21.88
38.2,-20.05
38.77,-16.13
37.25,-9.42
35.89,-1.69
32.7,6.38
28.8,13.27
24.25,17.02
25.54,24.75
29.5,22.8
26.89,21.32
26.75,26.06
25.56,22.72
22.3,18.19
20.25,13.79
17.65,14.31
18.12,18.85
20.15,21.73
22.17,21.22
22.05,21.63
20.23,20.49
18.55,18.82
19.38,17.24
23,15.24
25.98,10.37
27.65,3.82
29.48,-1.39
30.1,-4.26
28.75,-5.53
27.05,-6.2
25.2,-6.66
23.6,-6.29
22.43,-8.32
21.1,-11.28
20.43,-14.02
20.9,-17.71
19.56,-24.18
16.6,-28.33
15.3,-26.19
13.55,-21.95
10.37,-18.45
9.8,-16.58
9.48,-17.24
7.25,-18.42
5.05,-16
4.05,-12.24
4.18,-11.78
3.2,-13.15
0.52,-12.22
-1.45,-10.41
-2.47,-10.82
40.8,26.56
39.65,27.34
41.1,22.84
42.85,16.36
43.7,14.84
43.55,14.79
42.6,11.73
40.55,6.97
38.4,2.29
37.55,-0.75
38.2,-2.84
38.75,-5.07
39.2,-6.87
39.3,-9.04
38.2,-12.2
37.45,-16.49
39.5,-20.24
38.1,-21.67
35.5,-18.82
38.09,-13.63
42.3,-8.47
45.3,-4.51
45.1,-1.03
39.4,0.42
29.9,7.55
28.95,17.7
30.7,14.96
26.54,19.15
23.9,22.17
20.45,18.39
20,14.37
18.4,11.44
14.2,16.86
14.3,21.89
16.5,22.15
18.75,20.93
17.8,23.25
14.2,20.73
11.3,16.39
14.55,14.5
18.8,12.7
20.8,9.41
23.3,3.71
26.1,-0.94
27.5,-3.02
24.95,-3.78
21,-4.66
19.2,-7.02
18.9,-9.48
17.65,-11.41
15.8,-13.11
13.8,-15.88
13.5,-19.2
12.9,-23.94
10.3,-26.3
9.65,-27.03
9.4,-24.65
8.9,-19.62
8,-17.06
5.15,-17.05
3,-17.28
1.8,-15.6
1,-14.52
0.65,-15.73
-1.1,-15.78
-2.75,-11.85
-3.8,-10.24
-5.25,-10.52
39.45,22.36
37.68,22.02
39.4,18.99
40.95,15.48
42.3,13.93
42.25,11.99
41.05,8.79
39.38,5.23
37.45,1.87
35.2,-1.4
34.55,-3.71
35.28,-4.58
35.9,-5.59
36.28,-7.41
37.35,-10.12
36.4,-13.45
