U,V
0.3,8.550005
-0.25,8.780005
-0.5,9.690004
-0.05,10.86
15.7,24.04
18.62,24.92
21.35,24.01
22.78,21.89001
23.4,20.02
24.9,18.85
27.7,17.47001
30.91,15.32
33.3,12.87
35.33,10.37
37.3,7.270005
38.38,3.130005
38.35,-1.169995
38.23,-4.609995
38.85,-7.619995
39.43,-10.75
39.45,-13.84999
40.33,-16.52999
42.35,-19.12
43.43,-21.84999
42.75,-24.39999
41.8,-26.46999
41.9,-28.7
42.18,-31.66999
41.45,-34.87999
39.33,-37.52999
36.6,-39.49999
34.2,-40.85999
32.45,-41.87999
31.08,-42.52999
29.25,-42.84999
27.12,-42.62999
25.35,-41.93999
24.15,-40.77999
22.8,-39.18999
21.19,-36.64999
19.35,-33.09999
17.29,-28.52999
15.25,-23.77999
13.74,-19.80999
12.65,-16.8
11.37,-14.38999
9.9,-11.79
8.639999,-9.019995
7.9,-6.549995
7.67,-4.559995
7.8,-2.709995
8.12,-0.9199951
8.099999,0.6400049
7.67,1.690005
7.3,2.260005
7.12,2.460005
6.7,2.650005
6.05,2.940005
5.5,3.230005
5.4,3.720005
5.2,4.740005
4.8,6.160005
4.15,6.970005
3.4,6.760005
2.65,6.610005
2.42,7.270005
2.8,8.030005
3.23,7.940005
3.2,7.330005
2.6,7.220005
2.05,8.050005
1.9,9.640005
14.1,24.42
17.1,24.78
20.3,23.95
22.15,22.38
23.4,20.93
25.4,19.56001
28,17.72001
29.21,15.36
29.1,13.19
29.85,11.35
31.9,8.730004
32.66,4.360005
31.3,-0.3599951
30.61,-3.649995
32.3,-5.959995
34.21,-8.799994
34.2,-12.52999
34.26,-16.56
36.7,-20.39999
39.16,-24.17999
39.2,-27.64999
38.3,-29.76999
38.8,-30.81999
40.2,-31.47999
41.1,-32.66999
40.96,-35.05
39.2,-37.98
35.5,-40.21999
31.8,-41.23999
29.7,-41.41999
28.3,-41.82
26.9,-42.33999
25.6,-42.10999
24.95,-40.74999
24.4,-39.05999
23.59,-37.28999
22.7,-35.01999
21.39,-31.60999
19.7,-27.38
17.79,-23.08999
16,-19.52999
14.39,-16.81999
13,-14
11.99,-10.66
11.2,-7.409995
10.54,-4.819995
10.2,-2.649995
10.3,-0.9399951
10.2,0.2700049
9.9,1.010005
9.7,1.590005
9.849999,1.950005
9.8,2.070005
9.25,2.160005
8.599999,2.600005
8.099999,3.400005
7.8,4.210005
7.35,4.740005
6.9,5.000005
6.15,5.260005
5.5,6.000005
5.4,7.100005
5.8,7.800004
6,7.580005
5.9,7.110005
6.15,7.200005
6.8,8.010005
7.35,9.660005
15.35,27.7
17.65,27.68
19.45,26.03
20.1,23.97001
21,21.95
22.66,19.26
24,16.22001
24.23,13.64
24.2,11.6
24.78,9.840005
25.8,7.540005
25.29,3.610005
23.35,-1.269995
22.96,-5.479995
25.2,-8.519995
27.18,-10.88999
27.05,-13.43999
27.33,-16.71
30,-20.7
32.26,-25.47
32,-30.35999
30.66,-34.00999
30.4,-35.89999
31.35,-36.08999
33,-36.12999
35.43,-37.14999
37.2,-39.33999
36.05,-41.96999
32.85,-43.32
29.6,-42.30999
27.45,-40.73999
26.35,-40.44999
25.8,-40.66999
25.65,-39.96
25.45,-38.71999
25.1,-37.71999
24.7,-36.55999
24.22,-34.25
23.15,-30.88999
21.24,-26.65999
19.1,-22.40999
17.29,-18.87
16,-15.70999
15.17,-12.46
14.55,-9.239995
14.02,-6.279995
13.55,-3.489995
13,-1.269995
12.35,0.09000488
11.87,0.8400049
11.6,1.680005
11.57,2.500005
11.8,2.780005
12.1,2.500005
12.15,2.340005
11.87,2.470005
11.4,2.620005
10.62,2.970005
10.05,3.700005
9.77,4.680005
9.55,5.740005
9.5,6.810005
9.45,7.540005
8.97,7.670005
8.4,7.890005
8.97,8.850005
10.65,10.1
12.1,11.51
16.2,31.04
18.56,29.02
19.1,25.64001
18.1,23.59
18.2,22.17
18.71,19.42
18.3,16.15001
18.61,13.54
19.9,10.93001
20.26,7.840005
19.2,4.860005
17.66,1.900005
16.7,-1.619995
17.41,-5.459995
19.3,-8.589995
20.15,-10.46999
19.6,-12.21
20.31,-15.31999
23.4,-19.59999
25.86,-23.79
25.4,-27.18999
23,-29.25999
21.8,-30.57999
22.95,-32.25
25.4,-34.60999
28.7,-37.03999
31.5,-39.30999
32.56,-42.14
31.8,-44.48
29.74,-43.52999
27.9,-40.55999
27,-38.76999
26.5,-38.69999
25.8,-38.71999
25,-38.44999
24.6,-38.41
24.7,-37.82999
24.79,-35.91
24.4,-33.25999
22.99,-29.63
21.1,-25.21
19.34,-20.88
17.9,-17.18999
16.99,-13.87
16.6,-10.46
16.64,-6.949995
16.9,-3.809995
16.6,-1.919995
15.8,-0.9899951
14.8,-0.06999511
14.1,1.430005
13.95,2.880005
14.6,3.410005
15.5,2.740005
15.8,1.930005
15.9,1.580005
16.1,1.420005
15.35,1.620005
14.2,2.520005
13.45,3.870005
13.1,5.120005
12.85,6.500005
13.4,7.740005
13.95,8.010005
13.5,8.190004
13.19,9.720005
14.4,11.78
16.45,13.39
16.9,30.98
18.31,28.04
17.05,24.45
15.43,23.12
16,21.89001
16.01,18.38
14.3,14.74
14.51,12.23
16.7,9.190004
17.33,5.510005
15.95,2.590005
14.08,0.4700049
12.45,-1.819995
11.88,-4.879995
12.5,-8.169995
13.05,-10.10999
13.45,-11.24
14.86,-13.88999
16.8,-18.26999
17.98,-22.37
18.1,-24.54
17.72,-24.77999
18.25,-25.24999
20.13,-27.57999
22.35,-30.80999
23.78,-33.76999
24.7,-36.51999
25.78,-39.73
27,-42.71
27.8,-42.96999
28.05,-40.8
27.34,-38.02999
26.1,-36.14
24.85,-35.50999
24.05,-35.91
23.98,-36.71
24.7,-36.5
25.7,-34.96999
25.85,-33.12
24.87,-30.33999
23.7,-26.46
22.59,-22.24999
21.7,-18.43999
20.82,-14.74
19.85,-10.75
19.57,-6.769995
20.3,-3.799995
20.97,-2.859995
20.5,-2.559995
19.52,-1.279995
18.6,0.7700049
18.12,2.660005
18.7,3.610005
19.78,2.910005
20.05,1.720005
20.17,1.370005
20.95,1.360005
20.87,1.070005
19.8,1.390005
19.12,2.960005
18.7,4.630005
18.02,6.070005
18.4,7.430005
19.67,8.120005
19.7,8.590005
18.5,10.03
18.5,12.13
20.04,14.33
17.1,29.94
16.76,26.07
14.2,21.73001
12.9,20.57
14.1,19.78
13.66,16.78
11.5,13.87
12.46,11.22001
15.1,6.890005
15.06,2.490005
13.5,0.06000488
12,-1.229995
9.9,-2.279995
8.95,-3.459995
9.8,-5.889995
10.41,-8.819995
10.8,-10.84999
11.56,-13.5
11.4,-17.88
10.01,-22.06999
9.599999,-24.31999
11.05,-24.97999
12.5,-25.77999
13.1,-27.50999
13.9,-28.67999
15.05,-29.62
16.4,-31.92999
17.46,-35.35999
18.3,-38.27999
19.8,-39.39
21.7,-38.49999
22.89,-35.89999
23.5,-33.26999
23.9,-31.84999
24.3,-31.55999
24.85,-31.82999
26.4,-32.14
28.6,-32.53999
29.6,-32.35999
28.94,-30.07999
27.8,-26.42999
26.79,-22.68999
26.1,-19.14
25.29,-15.01999
24.1,-10.38999
23.59,-6.439995
24.5,-4.299995
24.95,-3.879995
24.2,-2.939995
23.99,-0.9199951
24.4,0.5200049
23.85,1.000005
23.5,1.510005
23.9,1.550005
23.8,1.170005
23.75,1.450005
25,1.830005
26.1,1.260005
25.7,0.8800049
24.85,2.090005
24.5,4.000005
24.2,5.560005
24.1,6.640005
24.5,7.450005
24.5,8.690004
24.29,10.83
24.7,13.09
25.59,15.09
15.95,27.66
15.36,24.39001
13,19.95
11.53,18.29
12.05,17.42
11.21,15.08
9.349999,13.19
11.38,10.96
14.7,5.940005
13.98,0.5300049
12.05,-2.189995
11.3,-3.189995
10.2,-3.659995
9.599999,-3.529995
10.45,-4.929995
9.96,-8.629995
8.15,-12.71999
7.06,-16.50999
6.15,-19.91999
4.3,-22.56999
3.05,-24.46
3.68,-26.27999
4.65,-28.85999
4.66,-31.68999
5,-33.09999
6.02,-32.73
6.95,-32.83999
7.43,-33.64
8.4,-34.34999
10.77,-34.50999
14.25,-33.57999
17.97,-31.55999
20.75,-29.87
22.15,-28.96
23,-28.13999
24.12,-27.48999
26.1,-27.67999
28.63,-28.89999
30.55,-29.67999
31.37,-28.24999
31.35,-25.35999
30.42,-22.15999
29.7,-18.99999
29.31,-15.04999
28.6,-10.34999
28.47,-6.609995
28.7,-4.969995
27.45,-4.389995
25.95,-2.639995
26.87,-0.2399951
28.25,0.8400049
27.62,0.7600049
26.9,1.080005
27.37,1.710005
27.65,1.980005
27.6,1.950005
28.5,1.880005
29.67,1.890005
30.3,1.870005
30.07,1.930005
29.55,2.890005
29.42,4.800005
29.35,5.920005
28.65,6.290005
28.45,7.990005
29.67,11.37
31.15,14.52
31.95,16.45
14.1,25
14.01,23.04
13.2,19.48001
12.4,17.18
12.2,15.48
11.25,13.39
9.8,12.25
11.51,10.72001
14.7,5.960005
14.26,-0.3599951
11.7,-4.619995
10.75,-6.799995
9.7,-7.749995
7.95,-7.399995
7.5,-8.399995
7.06,-12.42999
5.1,-17.08999
3.35,-20.3
2.4,-22.05
0.5,-23.71
-2.3,-25.29
-3.3,-26.2
-2.4,-26.95
-1.45,-28.13999
-1.1,-29.39999
-0.7,-29.55999
-0.4,-28.92999
0.4,-28.2
2.6,-27.89999
6.2,-27.55999
10.7,-26.51999
15.2,-25.35999
18.6,-24.76999
20.5,-24.60999
21.9,-24.71
23.25,-24.63999
25.4,-24.32999
28.4,-24.47
31.3,-25.06999
33.65,-25.02999
34.8,-23.76999
34.59,-21.2
34.6,-18.22999
34.54,-14.62
34,-10.17
33.74,-6.429995
33,-4.569995
30.95,-3.759995
30,-2.339995
31.6,-0.5799951
32.6,0.7500049
31.75,1.450005
31.4,1.760005
32.3,1.920005
33,2.130005
33.3,1.900005
32.8,1.540005
31.85,2.340005
32.5,3.240005
33.75,2.400005
32.7,1.940005
31.69,4.010005
32.5,6.120005
33.65,6.920005
34.5,8.160005
35.94,10.52
37,13.31
37.69,16.41
14.05,24.54
13.83,23.09
14.45,21.18
14.88,19.38
13.75,16.32001
11.76,12.85
10.4,10.7
11.13,8.980004
13.55,5.240005
14.04,-0.6599951
11.55,-6.229995
9.38,-10.46
7.75,-12.49
4.72,-11.21999
2.7,-11.10999
2.41,-15.58999
0.55,-20.55
-2.07,-22.40999
-2.75,-23.35999
-3.65,-25.06999
-6.8,-25.50999
-9.08,-23.72
-9.099999,-22.37
-8.599999,-22.88
-7.6,-23.00999
-5.75,-22.62
-3.9,-22.65999
-1.95,-22.14
0.65,-21.38
4.1,-20.72999
8.349999,-20.16999
12.72,-20.10999
15.85,-19.7
18.45,-18.42999
21,-17.93999
23.35,-18.65999
26.9,-19.25999
31.4,-19.72999
35.1,-20.79
37.5,-22.16999
38.95,-22.55
39.99,-20.63
41.35,-17.77999
41.47,-14.58999
40.55,-10.85999
39.72,-7.549995
38,-5.409995
36.02,-3.889995
36.2,-2.099995
37.59,0.07000488
38.1,2.200005
38.47,3.280005
39.3,2.970005
39.68,1.950005
39.35,1.440005
38.85,1.730005
37.8,2.480005
36.2,3.810005
36.55,4.810005
38.03,4.370005
36.6,4.280005
35.02,6.240005
36.95,8.190004
39.42,8.700005
40.55,9.260005
41.97,11.25
43.2,14.26
43.69,17.91
13.5,23.15
13.1,21.89001
13.4,21.95
14.15,21.24
13.1,17.5
11.21,12.82
10.6,9.310004
10.4,7.120005
11.4,4.590005
13.46,-0.1799951
12.8,-6.159995
9.86,-12.13999
7.1,-15.76999
3.59,-14.33
0.5,-13.26999
-0.74,-17.47
-2.9,-21.54
-6.45,-21.59999
-8,-22.08999
-7.95,-24.57999
-9.5,-25.59999
-10.85,-24.42999
-11.3,-23.59999
-11,-22.55
-9,-19.71
-6.7,-17.64999
-5.5,-17.85999
-4.15,-16.91999
-1.8,-14.7
1.1,-12.99
5.2,-11.64999
10.5,-10.71
15.2,-9.879995
19.55,-8.699995
23.8,-8.289995
27.85,-9.549994
32.4,-11.43999
36.4,-13.39999
39.6,-15.93999
42.16,-19.05
43.6,-20.84999
44.64,-19.55999
46,-16.92999
46.29,-14.10999
46.3,-11.21999
46.15,-9.149995
44,-7.779995
41.84,-5.699995
42,-2.369995
42.64,1.500005
43.3,4.460005
44.85,5.130005
46.2,3.940005
46.4,2.070005
45.3,1.210005
43.4,1.910005
42.3,3.120005
42.4,3.520005
42.9,3.120005
42.75,3.470005
41.4,5.340005
41.5,7.170005
43.9,7.890005
45.25,8.700005
45.1,10.38
46.14,12.66
47.7,15.2
48.89,18.39001
10.55,19.02
10.57,18.84
10.6,19.92
11.03,19.38
11.1,17.06001
10.96,13.91
11.5,9.920005
11.11,6.480005
10.6,3.870005
12.18,0.07000488
13.3,-5.189995
11.39,-12.12
8,-17.93999
4.2,-17.72999
0.09999999,-16.10999
-2.97,-18.83999
-4.65,-21.40999
-6.1,-19.8
-8.2,-18.34999
-10.75,-18.92999
-12.95,-19.47
-12.75,-18.66999
-11.7,-17.24999
-11.88,-15.25
-11.25,-12.30999
-9.05,-10.21999
-7.75,-9.589994
-6.28,-8.059995
-3.1,-5.679995
1.5,-4.149995
7.4,-2.969995
14.27,-1.729995
20.85,-0.8399951
26.9,-0.7199951
32.55,-1.499995
37.78,-3.119995
42.35,-5.359995
45.05,-8.049994
47.3,-10.75
49.43,-13.10999
50.65,-14.75
51.6,-15.12
52,-14.41
51.09,-12.37999
51.25,-10.02999
52.42,-8.599995
51.4,-7.839995
49.14,-5.899995
48.25,-2.129995
48.42,2.000005
49.75,4.540005
51.95,4.720005
53.2,3.030005
53.25,1.040005
52.15,0.7900048
50.02,1.900005
48.8,2.710005
49.47,3.120005
49.8,3.100005
48.5,3.820005
48.1,5.910005
50.17,7.370005
51.4,8.440004
51.04,11.49
51.7,14.45
52.9,15.57
54.3,17.34
57.37,21.16
8.4,16.3
9.25,17.34
10.4,18.83
10.6,18.76
10.8,18.15001
11.56,15.59
12.1,11
12.01,6.730005
11.5,3.260005
11.11,-0.7899951
11.5,-5.419995
11.56,-11.87999
9.8,-19.14
6.8,-21.75999
2.6,-20.85999
-1.95,-21.73999
-3.6,-23.16999
-3.4,-21.73999
-4.7,-19.80999
-6.7,-18.58999
-8.599999,-16.89
-8.46,-14
-7.6,-11.99
-8.8,-11.93999
-9.9,-11.84999
-8.55,-10.01999
-6.4,-7.209995
-3.61,-3.759995
0.8,-0.3299951
7.74,2.580005
15.6,5.790005
23.59,9.070004
31.6,11.13
39.15,10.37
45.8,7.470005
51.56,3.980005
56.1,0.5000049
59,-2.879995
60.9,-5.549995
61.95,-7.869995
62.5,-10.64999
62.7,-13.18999
61.3,-14.24
58,-13.26999
55.9,-11.63999
55.74,-9.179995
55.3,-6.049995
55.04,-2.949995
55.5,0.1400049
56.2,2.110005
57.6,2.430005
59.2,1.700005
59.4,0.7000049
58.65,0.1900049
57.7,0.8300049
56.35,1.580005
55.3,1.750005
55.65,2.840005
56,4.430005
55.25,5.390005
55.7,6.600005
58.24,8.490005
59,10.97001
60.24,13.89
63.6,15.41
64.45,16.3
64.5,18.66
65.8,21.17
12.65,18.1
14.15,18
14.55,18.79
12.85,19.98001
12.1,20.34
13.73,16.78
13.8,11.25
12.81,6.240005
12.95,2.030005
12.36,-2.169995
11.45,-6.609995
11.26,-11.35999
10.5,-17.40999
9.23,-22.38999
6.8,-23.92999
2.85,-24.87
1.15,-25.87
0.37,-24.3
-2.05,-22.83999
-2.28,-22.52999
-1.95,-21.05999
-4.01,-17.54
-6.35,-14.12999
-7.7,-11.81999
-7.1,-9.279995
-4.31,-6.179995
-0.75,-2.049995
4.99,3.320005
12,7.560005
18.97,10.62
25.45,14.65
34.02,19.04
43.7,20.86
50.91,18.45
56.25,14.28
60.53,10.04
63.7,5.700005
66.11,1.580005
68,-1.429995
69.45,-3.879995
70.7,-6.159995
71.23,-7.919995
70.95,-9.739995
69.3,-10.84999
67.4,-11.12999
65.85,-10.47999
64.05,-8.689995
63.44,-5.759995
64.5,-2.719995
65.57,-1.049995
65.9,-0.3399951
65.67,0.3600049
65.6,1.080005
67.17,1.110005
68.5,0.5800049
67.05,0.7600049
65.4,1.920005
65.8,3.300005
66.4,4.540005
65.57,5.530005
65.45,6.580005
66.97,8.570004
68.15,10.99
69.17,12.5
69.75,13.27
67.37,14.22001
65.05,14.94
62.72,14.77
15.7,22.38
17.55,21.21
17.1,19.79
14.3,19.57
13.2,19.48001
15.36,16.29
16.2,10.98
14.91,4.680005
14.2,-0.2599951
13.86,-3.649995
13.5,-7.769995
13.06,-11.67999
11.3,-16.18999
10.16,-22.04
10,-25.93999
7.5,-27.42999
5.3,-28.18999
5.1,-26.84999
3.2,-24.7
0.65,-23.25999
-1.4,-22.43999
-4.71,-19.68999
-6.3,-15.12
-4.01,-9.849995
0.3,-4.659995
4.04,0.2900049
7.5,5.210005
14.04,9.630005
22.2,13.51
29.44,17.89001
35.8,20.93
43.25,22.44
51.6,22.7
57.06,19.84
61,15.94
63.81,11.85
65.3,7.610005
66.21,3.350005
66.8,-0.3599951
67.9,-3.009995
69.1,-4.119995
69.8,-4.459995
71,-5.459995
71.8,-5.839995
72.6,-5.689995
73.3,-6.199995
73,-6.629995
72.75,-5.549995
74,-3.849995
75.45,-2.599995
75.8,-0.7599951
75.55,1.270005
76.2,1.410005
78.9,-0.08999512
80.7,-1.659995
77.5,-1.669995
74.1,0.01000488
74.2,1.190005
73.8,1.610005
71.6,2.330005
69.6,2.990005
69.15,4.160005
69.2,5.990005
67.3,7.870005
63.7,9.680005
60.15,10.63
57.2,10.8
52.9,11.6
12.65,23.17
14.83,21.42
14.9,19.40001
13.48,18.46
13.1,17.61
14.43,14.76
16.15,10.11
16.49,4.080005
15.9,-1.089995
15.51,-5.239995
15.35,-9.349995
15.6,-12.47999
14.8,-15.74
13.19,-21.59999
13.75,-27.18999
13.02,-27.24999
9.75,-25.95
8.28,-26.75999
7.3,-26.22999
4.35,-24.57999
0.15,-23.49999
-3.41,-20.64999
-1.65,-15.50999
3.09,-9.919995
6.25,-3.239995
9.84,3.590005
14.3,9.700005
21.49,15.61
30.1,22.53
37.77,27.68
44.3,29.32
50.55,28.43
55.95,25.34
58.66,20.56001
60.55,15.32
61.53,9.530005
61.8,4.720005
62.3,1.520005
62.8,-1.469995
63.58,-3.779995
64.2,-4.509995
64.4,-4.599995
65.2,-4.639995
66.95,-4.049995
69.15,-3.639995
70.47,-2.959995
71.2,-2.039995
72.15,-1.179995
73.05,-0.3099951
74.4,-0.04999512
75.35,0.7800049
75.5,1.340005
75.45,-0.5199951
75.25,-2.079995
75.15,-1.589995
72.85,-0.7499951
69.9,0.1600049
68.95,1.070005
67.75,1.700005
65.5,2.180005
63.3,2.460005
61.87,3.190005
61.15,4.430005
57.85,5.810005
52.6,7.610005
48.75,9.170005
45.05,10.17
40.45,11
8.7,22
10.8,20.21
11.8,17.7
12.3,16.24
13.5,15.05
14.95,12.93
17,9.090005
18.01,4.270005
17.6,0.03000488
17.91,-5.029995
17.8,-10.04999
17.9,-13.68999
18.3,-16.09999
17.36,-20.3
17.1,-26.04
16.75,-25.83999
14,-23.92999
11.8,-25.21
10.8,-25.3
8.7,-25.26999
5.9,-22.55
3.99,-15.81999
7,-10.79999
9.54,-6.639995
10.8,0.3200049
16.84,6.580005
23.3,12.68001
27.83,21.46
33.4,30.16
39.8,33.31001
46.4,34.77
52.85,34.1
56.6,28.81001
57.06,22.12
57.9,16.36
57.81,10.54
56.7,5.590005
56.4,2.890005
56.5,0.7400048
57,-1.059995
57.9,-1.309995
59.75,-1.159995
61.5,-1.169995
63.25,-0.6899951
65.7,-0.3899951
66.5,-0.6499951
66.6,-1.999995
67.7,-3.659995
68,-4.349995
68.6,-4.349995
69.5,-3.299995
69.6,-2.319995
69.1,-3.029995
67.15,-3.189995
65.9,-2.179995
64.6,-1.879995
61.4,-1.459995
59,0.02000488
58.1,1.130005
56.75,1.320005
54.7,1.680005
52.8,2.480005
51.4,2.950005
47.9,2.750005
42.8,3.360005
38.9,5.420005
35.4,7.530005
32.6,8.730004
6.05,23.07
9.23,21.53
12.4,17.59
14.65,14.8
16.45,13.46
17.2,12.48
18.85,9.890005
20.98,5.980005
21.7,2.210005
21.81,-3.229995
21.85,-9.329995
21.48,-14.25
20.9,-16.99999
20.03,-20.01999
18.9,-24.62
18.25,-25.14999
17,-23.93999
16.6,-23.77999
17.55,-23.00999
16.28,-24.29
14.9,-21.55999
14.73,-11.75
14.65,-6.189995
15.49,-3.749995
19.3,3.320005
26.91,13.14
32,19.02
31.57,22.28
33.65,28.15
39.84,33.04
45.35,35.23
50.08,33.61
53.9,28.23
54.61,22.33
54,17.49
53.63,13.31
54.45,8.890005
55.2,5.650005
54.2,3.570005
54.2,2.620005
56.6,3.290005
60.47,3.830005
63.4,3.630005
64.22,3.310005
66.25,2.490005
68.18,0.4100049
67.7,-2.129995
67.15,-3.409995
66.85,-4.609995
66.57,-5.459995
66.7,-5.039995
66.08,-5.299995
64.35,-6.609995
61.95,-7.329995
59.85,-7.259995
58.02,-6.799995
55.7,-6.389995
53.52,-5.529995
52.65,-4.149995
51.9,-3.219995
50.1,-2.719995
47.52,-2.539995
44.9,-2.629995
42,-3.439995
37.9,-3.189995
34.04,0.7500049
31.75,5.110005
31.48,6.030005
6,22.51
10.7,22.21
15.7,19.91
19,16.96
21.1,14.58
21.8,12.95
22.5,11.06
24.35,8.210005
26.4,4.740005
26.26,-0.5599951
25.9,-7.519995
25.91,-14.14999
24.9,-18.09999
23,-20.22
20.5,-22.95
20.25,-24.88
20.8,-24.63
21.95,-22.76999
24.3,-20.48999
22.8,-21.51999
21.5,-22.00999
22.13,-14.60999
19,-5.429995
19.84,2.590005
28,13.41
34.89,23.17
37.2,24.31001
35.95,23.14001
38.5,29.63
44.19,35.99001
45.2,38.02
45.16,34.42001
48.6,28.25
50.9,24.27
50.2,21.2
50.61,16.69
52.9,10.5
53.95,6.630005
52.6,5.460005
53.5,6.370005
57.7,8.250005
62.25,8.130005
64.5,7.100005
63.5,6.080005
64,4.160005
66.35,1.630005
66.1,0.1100049
64.9,-0.2599951
63.8,-2.139995
63.05,-4.029995
63.7,-4.369995
62.6,-5.759995
59.7,-7.969995
57.35,-9.769995
54.8,-10.91
52.85,-10.83
52,-10.58
49.7,-9.449995
47.6,-7.079995
46.85,-5.749995
45,-6.229995
41.5,-7.579995
38,-8.199995
35.6,-7.569995
32.6,-5.319995
30.59,-0.9899951
31.1,1.870005
31.55,1.390005
8.55,25.05
13.53,25.76
17.55,23.87
20.68,19.48001
23.85,15.51
27.33,13.89
29.5,12.51
29.63,9.280005
30.4,4.810005
29.56,-0.1199951
28.3,-6.189995
27.76,-13.05999
27.05,-18.34999
26.28,-20.48999
23.4,-21.13
21.23,-22.7
21.35,-23.38
23.1,-22.47
25.7,-20.07999
25.22,-18.49999
24.3,-16.81
26.96,-9.909995
27.25,-2.149995
27.76,7.250005
33.25,18.59
38.54,26.74
41,30.73
41.44,34.86
42.75,37.66
43.32,36.54
41.8,38.94
41.66,37.32
44.3,31.08
46.53,28.26
48.15,26.33
50.34,20.24
50.95,12.34
51.05,9.690004
52.2,10.51
54.45,11.08
57.45,10.7
59.15,8.890005
59,7.330005
56.83,6.130005
55.25,4.410005
56.15,2.310005
57.05,0.4000049
57.2,-1.099995
56.2,-4.199995
55.85,-6.839995
56.25,-7.109995
54.83,-8.199995
53,-10.38999
51.13,-11.76999
48.35,-12.18999
46.7,-12.52999
46.45,-13.26999
44.87,-13.13999
42.7,-11.67
41,-10.42999
38.65,-10.49
35.65,-11.05999
33,-10.97999
30.62,-8.819995
28.45,-5.039995
28.17,-2.449995
28.5,-1.759995
27.27,-1.289995
10.4,27.62
15.8,27.36
18.4,24.37
21.31,19.53
24.7,15.11
28.55,14.19
32.7,13.72001
33.31,10.23
33.6,4.840005
32.41,-1.309995
30.7,-7.309995
29.11,-12.06999
27.7,-15.87
29.7,-19.09999
30.3,-20.37
26.35,-19.84999
23.5,-19.09999
24.6,-19.39999
26.6,-18.66999
28.05,-16.42999
28.1,-11.93999
30.34,-3.679995
33.7,4.890005
34.79,14.17
35.9,22
39.14,30.01
42.7,39.45
43.45,43.93
42.4,38.88
39.3,35.28
37.8,39.6
38.21,36.5
38.2,30.31
38.6,27.65
41.5,24.26
45.86,19.02
46.6,14.65
45.9,13.87
46.5,14.91
48.55,14.5
51,12.62
52.25,11.24
53.3,10.25
53.3,7.980005
52.1,5.280005
52.06,2.120005
53.3,-1.709995
53.2,-3.849995
50.6,-5.879995
48.9,-8.149995
48.3,-9.269995
47.15,-10.71
46.7,-12.75
45.2,-14.62999
42.6,-14.81999
41.15,-13.71999
40.8,-13.83999
39.5,-15.01999
37,-14.84999
35,-13.58999
33.1,-13.66999
31,-14.37999
28.7,-13.83
25.94,-10.7
24,-6.479995
23.45,-3.939995
22.5,-2.969995
21.5,-3.049995
14.35,23.99
20.1,24.85
20.75,23.32
23.06,20.11
26.85,15.62
29.4,14.28
34.7,14.32
36.21,9.630005
35.85,3.130005
34.66,-3.429995
33,-9.449995
32.08,-12.26999
30.6,-12.09999
31.33,-14.00999
34.15,-18.27999
33.43,-20.25999
29.7,-19.12
27.52,-16.52999
25.9,-14.22999
25.84,-11.16
26.75,-5.739995
29.11,2.220005
32.15,12.1
33.52,20.42
33.2,26.22001
35.11,34.71
38.55,42.08001
39.28,42.77
39,40.03
35.5,42.06001
32.45,41.82
31.99,33.02
32.7,26.36
34.31,21.35
36.35,17.45
39.15,16.87
40.05,16.98001
39.42,16.84
39.7,17.78
42.83,17.73001
46.6,15.85
48.78,13.92
50.45,11.96
51.65,9.280005
51.9,6.140005
52.51,1.980005
53,-2.999995
51.5,-5.389995
49.2,-6.579995
48.2,-9.479995
47.4,-12.62
45.53,-14.43999
43.75,-15.62999
40.55,-16.84999
36.5,-16.01999
34.07,-14.17999
33.45,-14.62
31.85,-16.04
29.35,-16.17999
28.3,-15.75
27.9,-15.85999
26.53,-16.49999
24.2,-15.91999
22.07,-11.68999
20.65,-6.809995
19.25,-4.579995
18.25,-4.689995
17.38,-6.329995
21,18.40001
26,19.87
25.9,20.2
25.85,19.42
30.4,16.38
33.95,14.21
39.3,13.83
40.56,8.610004
39.5,1.400005
38.61,-5.499995
36.9,-10.96
36.15,-13.29
35.2,-12.01999
32.45,-12.21999
31.6,-16.57999
34.25,-20.91999
34.9,-21.64
31.29,-17.09999
25.2,-11.66
22.24,-6.959995
23.1,-1.359995
25.99,6.100005
27.8,13.43
28.79,19.94
30.2,28.2
31.64,35.99001
31.8,40.14
32.65,41.34
34.3,41.09
30.9,40.74001
28,34.76001
29.91,26.62
32.8,20.28
33.95,15.07
32.7,14.96
33.25,17.98001
34.9,19.35
35.85,19.62
37.7,20
41.21,17.33
43.8,12.95
44.05,10.43001
43.7,9.240005
44.25,7.420005
45,4.320005
46.26,0.2600049
46.2,-4.019995
44.2,-6.119995
43.4,-7.649995
44.56,-11.46999
44.9,-15.38999
44.5,-17.38
43.6,-19.39999
39.35,-21.05
32.7,-18.46
27.65,-13.88999
25.2,-13.79
23.35,-16.24999
22.3,-16.84999
22.15,-16.24999
22.4,-15.43999
22.1,-15.67999
19.9,-15.33
17.84,-11.47999
16,-7.339995
14.85,-6.139995
15.4,-7.369995
14.05,-9.639995
31.1,13.1
35.19,16.84
36.95,19.11
32.53,18.64001
34.5,17.98001
38.38,16.77
41.45,14.62
42.76,8.580005
42.3,1.380005
41.38,-6.069995
40.35,-10.59999
38.95,-12.75999
38.1,-13.33
36.7,-13.68999
34,-16.00999
33.3,-19.89999
35.2,-22.41999
34.94,-20.46
28.9,-14.97999
22.92,-8.359995
